Year,Disaster Subgroup,Disaster Type,Country,ISO,Region,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Affected
2004,Biological,Epidemic,Chad,TCD,Middle Africa,2004,6.0,14.0,2004,9.0,9.0,2895.0
2004,Biological,Epidemic,Chad,TCD,Middle Africa,2004,7.0,17.0,2004,9.0,17.0,672.0
2004,Biological,Insect infestation,Chad,TCD,Middle Africa,2004,7.0,,2004,7.0,,
2004,Geophysical,Earthquake,"Tanzania, United Republic of",TZA,Eastern Africa,2004,12.0,26.0,2004,12.0,26.0,
2004,Hydrological,Flood,Uganda,UGA,Eastern Africa,2004,11.0,8.0,2004,11.0,10.0,10000.0
2004,Biological,Epidemic,Uganda,UGA,Eastern Africa,2004,11.0,1.0,2004,11.0,1.0,53.0
2004,Hydrological,Flood,Uganda,UGA,Eastern Africa,2004,10.0,,2004,10.0,,20000.0
2004,Hydrological,Flood,South Africa,ZAF,Southern Africa,2004,8.0,7.0,2004,8.0,9.0,15000.0
2004,Biological,Epidemic,South Africa,ZAF,Southern Africa,2004,1.0,1.0,2004,3.0,17.0,174.0
2004,Climatological,Drought,South Africa,ZAF,Southern Africa,2004,1.0,,2004,,,15000000.0
2004,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2004,1.0,,2004,5.0,,984.0
2004,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2004,9.0,27.0,2005,1.0,11.0,42564.0
2004,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2004,12.0,15.0,2005,3.0,15.0,73.0
2004,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2004,2.0,,2004,2.0,,
2004,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2004,5.0,31.0,2004,7.0,12.0,2599.0
2004,Hydrological,Flood,Zambia,ZMB,Eastern Africa,2004,2.0,1.0,2004,6.0,2.0,196398.0
2005,Meteorological,Storm,Eswatini,SWZ,Southern Africa,2005,1.0,23.0,2005,1.0,23.0,1150.0
2005,Meteorological,Storm,Congo (the Democratic Republic of the),COD,Middle Africa,2005,2.0,8.0,2005,2.0,8.0,5389.0
2005,Hydrological,Flood,Madagascar,MDG,Eastern Africa,2005,3.0,2.0,2005,3.0,15.0,58717.0
2005,Hydrological,Flood,Madagascar,MDG,Eastern Africa,2005,3.0,24.0,2005,3.0,26.0,900.0
2005,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2005,1.0,22.0,2005,1.0,23.0,7985.0
2005,Hydrological,Flood,Mozambique,MOZ,Eastern Africa,2005,1.0,25.0,2005,2.0,9.0,18825.0
2005,Hydrological,Flood,Nigeria,NGA,Western Africa,2005,2.0,6.0,2005,2.0,6.0,1000.0
2005,Biological,Epidemic,Nigeria,NGA,Western Africa,2005,2.0,28.0,2005,3.0,23.0,23575.0
2005,Biological,Epidemic,Nigeria,NGA,Western Africa,2005,2.0,3.0,2005,3.0,16.0,200.0
2005,Biological,Epidemic,Nigeria,NGA,Western Africa,2005,4.0,11.0,2005,4.0,20.0,
2005,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2005,1.0,22.0,2005,2.0,2.0,3579.0
2005,Biological,Epidemic,Senegal,SEN,Western Africa,2005,1.0,1.0,2005,9.0,23.0,23022.0
2005,Hydrological,Flood,Somalia,SOM,Eastern Africa,2005,4.0,23.0,2005,6.0,14.0,5020.0
2005,Biological,Epidemic,Chad,TCD,Middle Africa,2005,1.0,3.0,2005,5.0,15.0,6000.0
2005,Hydrological,Flood,"Tanzania, United Republic of",TZA,Eastern Africa,2005,4.0,16.0,2005,4.0,18.0,10548.0
2005,Geophysical,Earthquake,South Africa,ZAF,Southern Africa,2005,3.0,9.0,2005,3.0,9.0,58.0
2005,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2005,1.0,17.0,2005,1.0,30.0,2152.0
2005,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2005,1.0,1.0,2005,5.0,8.0,1420.0
2005,Climatological,Drought,Burundi,BDI,Eastern Africa,2005,1.0,,2006,1.0,,2150000.0
2005,Hydrological,Flood,Congo (the),COG,Middle Africa,2005,12.0,24.0,2005,12.0,28.0,2000.0
2005,Geophysical,Volcanic activity,Comoros (the),COM,Eastern Africa,2005,11.0,24.0,2005,12.0,10.0,245000.0
2005,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2005,9.0,1.0,2005,9.0,1.0,
2005,Climatological,Drought,Ethiopia,ETH,Eastern Africa,2005,11.0,,2006,,,2600000.0
2005,Climatological,Drought,Cameroon,CMR,Middle Africa,2005,3.0,,2005,5.0,,
2005,Climatological,Drought,Djibouti,DJI,Eastern Africa,2005,4.0,,2006,4.0,,150000.0
2005,Biological,Epidemic,Benin,BEN,Western Africa,2005,6.0,6.0,2005,9.0,4.0,206.0
2005,Biological,Epidemic,Burkina Faso,BFA,Western Africa,2005,8.0,8.0,2005,9.0,4.0,606.0
2005,Hydrological,Flood,Central African Republic,CAF,Middle Africa,2005,8.0,8.0,2005,8.0,25.0,23805.0
2005,Hydrological,Flood,Cameroon,CMR,Middle Africa,2005,8.0,19.0,2005,8.0,19.0,
2005,Biological,Epidemic,Congo (the),COG,Middle Africa,2005,4.0,25.0,2005,6.0,15.0,2.0
2005,Biological,Epidemic,Comoros (the),COM,Eastern Africa,2006,,,2006,,,924.0
2005,Hydrological,Flood,Algeria,DZA,Northern Africa,2005,6.0,18.0,2005,6.0,20.0,1750.0
2005,Geophysical,Volcanic activity,Ethiopia,ETH,Eastern Africa,2005,9.0,,2005,10.0,,9000.0
2005,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2005,8.0,19.0,2005,9.0,1.0,7000.0
2005,Biological,Epidemic,Ethiopia,ETH,Eastern Africa,2005,7.0,,2005,12.0,,531.0
2005,Biological,Epidemic,Ghana,GHA,Western Africa,2005,11.0,,2005,12.0,,2248.0
2005,Biological,Epidemic,Guinea,GIN,Western Africa,2005,4.0,11.0,2005,10.0,30.0,1884.0
2005,Biological,Epidemic,Guinea-Bissau,GNB,Western Africa,2005,6.0,6.0,2005,11.0,22.0,25111.0
2006,Hydrological,Flood,Congo (the),COG,Middle Africa,2006,11.0,4.0,2006,11.0,18.0,5000.0
2006,Hydrological,Flood,Burkina Faso,BFA,Western Africa,2006,8.0,3.0,2006,10.0,11.0,15610.0
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,4.0,24.0,2006,4.0,24.0,1200.0
2006,Climatological,Drought,Guinea-Bissau,GNB,Western Africa,2006,5.0,,2006,5.0,,32000.0
2006,Hydrological,Flood,Angola,AGO,Middle Africa,2006,1.0,,2006,1.0,,225.0
2006,Biological,Epidemic,Angola,AGO,Middle Africa,2006,2.0,13.0,2007,2.0,8.0,57570.0
2006,Biological,Epidemic,Angola,AGO,Middle Africa,2006,10.0,24.0,2006,11.0,,
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,5.0,18.0,2006,5.0,18.0,2000.0
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,5.0,17.0,2006,5.0,28.0,5000.0
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,8.0,26.0,2006,8.0,,1500.0
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,12.0,,2007,1.0,,4105.0
2006,Meteorological,Storm,Burundi,BDI,Eastern Africa,2006,1.0,31.0,2006,1.0,31.0,1505.0
2006,Hydrological,Flood,Burundi,BDI,Eastern Africa,2006,6.0,,2006,6.0,,1000.0
2006,Hydrological,Flood,Burkina Faso,BFA,Western Africa,2006,9.0,12.0,2006,9.0,12.0,10000.0
2006,Biological,Epidemic,Burkina Faso,BFA,Western Africa,2006,1.0,1.0,2006,4.0,23.0,7402.0
2006,Biological,Epidemic,Botswana,BWA,Southern Africa,2006,1.0,,2006,4.0,,22264.0
2006,Biological,Epidemic,Côte dIvoire,CIV,Western Africa,2006,2.0,25.0,2006,2.0,25.0,90.0
2006,Biological,Epidemic,Côte dIvoire,CIV,Western Africa,2006,1.0,,2006,8.0,,361.0
2006,Biological,Epidemic,Cameroon,CMR,Middle Africa,2006,3.0,12.0,2006,4.0,24.0,71.0
2006,Biological,Epidemic,Congo (the),COG,Middle Africa,2006,12.0,4.0,2007,4.0,4.0,3030.0
2006,Geophysical,Volcanic activity,Comoros (the),COM,Eastern Africa,2006,5.0,28.0,2006,5.0,28.0,
2006,Geophysical,Earthquake,Algeria,DZA,Northern Africa,2006,3.0,20.0,2006,3.0,20.0,319.0
2006,Hydrological,Flood,Algeria,DZA,Northern Africa,2006,2.0,10.0,2006,2.0,15.0,60000.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,8.0,5.0,2006,8.0,8.0,10096.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,4.0,9.0,2006,4.0,25.0,10000.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,8.0,9.0,2006,8.0,9.0,450.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,8.0,13.0,2006,9.0,11.0,8000.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,8.0,13.0,2006,9.0,26.0,38000.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,8.0,23.0,2006,8.0,23.0,6000.0
2006,Hydrological,Flood,Ethiopia,ETH,Eastern Africa,2006,10.0,27.0,2006,12.0,18.0,361600.0
2006,Biological,Epidemic,Ethiopia,ETH,Eastern Africa,2006,4.0,15.0,2006,4.0,22.0,10966.0
2006,Biological,Epidemic,Ethiopia,ETH,Eastern Africa,2006,4.0,15.0,2007,2.0,19.0,21882.0
2006,Hydrological,Flood,Guinea,GIN,Western Africa,2006,8.0,31.0,2006,9.0,1.0,1200.0
2006,Biological,Epidemic,Guinea,GIN,Western Africa,2006,1.0,1.0,2006,3.0,31.0,125.0
2006,Biological,Epidemic,Guinea,GIN,Western Africa,2006,1.0,,2006,10.0,22.0,173.0
2007,Hydrological,Flood,Algeria,DZA,Northern Africa,2007,3.0,21.0,2007,3.0,23.0,
2007,Hydrological,Flood,Angola,AGO,Middle Africa,2007,1.0,10.0,2007,5.0,10.0,6000.0
2007,Hydrological,Flood,Angola,AGO,Middle Africa,2007,1.0,17.0,2007,1.0,25.0,40000.0
2007,Biological,Epidemic,Angola,AGO,Middle Africa,2007,1.0,1.0,2007,12.0,31.0,17875.0
2007,Hydrological,Flood,Burundi,BDI,Eastern Africa,2007,1.0,1.0,2007,1.0,17.0,23000.0
2007,Biological,Epidemic,Burkina Faso,BFA,Western Africa,2007,1.0,1.0,2007,4.0,8.0,20765.0
2007,Biological,Epidemic,Côte dIvoire,CIV,Western Africa,2007,1.0,,2007,2.0,17.0,150.0
2007,Hydrological,Flood,Algeria,DZA,Northern Africa,2007,4.0,13.0,2007,4.0,15.0,
2005,Climatological,Drought,Madagascar,MDG,Eastern Africa,2005,11.0,,2006,12.0,,14000.0
2005,Climatological,Drought,Malawi,MWI,Eastern Africa,2005,10.0,,2006,3.0,,5100000.0
2005,Climatological,Drought,Niger (the),NER,Western Africa,2005,7.0,,2006,7.0,,3000000.0
2005,Climatological,Drought,Mozambique,MOZ,Eastern Africa,2005,5.0,,2006,,,1400000.0
2005,Hydrological,Flood,Mauritania,MRT,Western Africa,2005,9.0,27.0,2005,9.0,30.0,7500.0
2005,Hydrological,Flood,Mozambique,MOZ,Eastern Africa,2005,12.0,22.0,2006,2.0,7.0,29012.0
2005,Hydrological,Flood,Sudan (the),SDN,Northern Africa,2005,8.0,29.0,2005,9.0,6.0,156000.0
2005,Climatological,Drought,Mali,MLI,Western Africa,2005,,,2006,,,1000000.0
2005,Climatological,Drought,Somalia,SOM,Eastern Africa,2005,,,2005,,,
2005,Climatological,Drought,Kenya,KEN,Eastern Africa,2005,12.0,,2006,,,3500000.0
2005,Hydrological,Flood,Kenya,KEN,Eastern Africa,2005,6.0,17.0,2005,6.0,20.0,1200.0
2005,Biological,Epidemic,Kenya,KEN,Eastern Africa,2005,12.0,1.0,2006,2.0,15.0,45.0
2005,Biological,Epidemic,Kenya,KEN,Eastern Africa,2005,11.0,,2006,4.0,,1600.0
2005,Biological,Epidemic,Liberia,LBR,Western Africa,2005,8.0,2.0,2005,8.0,13.0,674.0
2005,Meteorological,Storm,Morocco,MAR,Northern Africa,2005,11.0,28.0,2005,11.0,28.0,
2005,Hydrological,Flood,Mali,MLI,Western Africa,2005,6.0,6.0,2005,6.0,6.0,125.0
2005,Biological,Epidemic,Mali,MLI,Western Africa,2005,6.0,20.0,2005,12.0,11.0,138.0
2005,Biological,Epidemic,Mali,MLI,Western Africa,2005,10.0,7.0,2005,12.0,13.0,30.0
2005,Hydrological,Flood,Mali,MLI,Western Africa,2005,9.0,21.0,2005,9.0,27.0,1735.0
2005,Biological,Epidemic,Mauritania,MRT,Western Africa,2005,7.0,20.0,2005,10.0,23.0,2585.0
2005,Biological,Epidemic,Mauritius,MUS,Eastern Africa,2006,1.0,,2006,3.0,,2553.0
2005,Hydrological,Flood,Malawi,MWI,Eastern Africa,2005,12.0,22.0,2006,2.0,7.0,44500.0
2005,Meteorological,Storm,Malawi,MWI,Eastern Africa,2005,12.0,17.0,2005,12.0,17.0,8.0
2005,Biological,Epidemic,Niger (the),NER,Western Africa,2005,7.0,13.0,2005,10.0,2.0,387.0
2005,Hydrological,Flood,Nigeria,NGA,Western Africa,2005,8.0,7.0,2005,9.0,16.0,3004.0
2005,Biological,Epidemic,Nigeria,NGA,Western Africa,2005,5.0,16.0,2005,5.0,24.0,98.0
2005,Biological,Epidemic,Réunion,REU,Eastern Africa,2005,3.0,28.0,2006,2.0,5.0,157000.0
2005,Hydrological,Flood,Sudan (the),SDN,Northern Africa,2005,7.0,14.0,2005,7.0,15.0,4780.0
2005,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2005,12.0,3.0,2006,5.0,3.0,3436.0
2005,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2005,9.0,,2005,12.0,17.0,439.0
2005,Hydrological,Flood,Senegal,SEN,Western Africa,2005,8.0,20.0,2005,9.0,10.0,50000.0
2005,Hydrological,Flood,Sierra Leone,SLE,Western Africa,2005,8.0,14.0,2005,8.0,16.0,15000.0
2005,Hydrological,Flood,Somalia,SOM,Eastern Africa,2005,6.0,4.0,2005,6.0,5.0,2500.0
2005,Biological,Epidemic,Somalia,SOM,Eastern Africa,2005,10.0,23.0,2005,11.0,14.0,
2005,Biological,Epidemic,Somalia,SOM,Eastern Africa,2005,7.0,12.0,2006,3.0,24.0,199.0
2005,Biological,Epidemic,Sao Tome and Principe,STP,Middle Africa,2005,10.0,6.0,2005,12.0,16.0,1349.0
2005,Biological,Epidemic,Seychelles,SYC,Eastern Africa,2006,1.0,,2006,3.0,,5461.0
2005,Geophysical,Earthquake,"Tanzania, United Republic of",TZA,Eastern Africa,2005,12.0,5.0,2005,12.0,5.0,5000.0
2005,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2005,12.0,2.0,2006,3.0,,576.0
2005,Biological,Epidemic,Uganda,UGA,Eastern Africa,2005,4.0,,2005,5.0,31.0,426.0
2005,Biological,Epidemic,Uganda,UGA,Eastern Africa,2005,12.0,28.0,2006,2.0,12.0,300.0
2005,Climatological,Drought,Uganda,UGA,Eastern Africa,2005,3.0,,2006,3.0,,600000.0
2005,Geophysical,Earthquake,Congo (the Democratic Republic of the),COD,Middle Africa,2005,12.0,5.0,2005,12.0,5.0,1505.0
2005,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2005,7.0,29.0,2005,9.0,5.0,1300.0
2006,Climatological,Drought,"Tanzania, United Republic of",TZA,Eastern Africa,2006,,,2006,,,3700000.0
2006,Hydrological,Flood,Congo (the Democratic Republic of the),COD,Middle Africa,2006,4.0,8.0,2006,4.0,27.0,5500.0
2006,Hydrological,Flood,Namibia,NAM,Southern Africa,2006,2.0,24.0,2006,2.0,28.0,2100.0
2006,Hydrological,Flood,Nigeria,NGA,Western Africa,2006,10.0,1.0,2006,10.0,1.0,1000.0
2006,Hydrological,Flood,Sudan (the),SDN,Northern Africa,2006,8.0,7.0,2006,8.0,7.0,11000.0
2006,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2006,12.0,25.0,2006,12.0,25.0,304.0
2006,Meteorological,Storm,Congo (the Democratic Republic of the),COD,Middle Africa,2006,3.0,8.0,2006,3.0,8.0,75066.0
2006,Climatological,Drought,Mali,MLI,Western Africa,2006,8.0,,2006,9.0,,25000.0
2006,Hydrological,Flood,Kenya,KEN,Eastern Africa,2006,4.0,4.0,2006,5.0,22.0,17300.0
2006,Hydrological,Flood,Kenya,KEN,Eastern Africa,2006,4.0,25.0,2006,5.0,4.0,13000.0
2006,Hydrological,Flood,Kenya,KEN,Eastern Africa,2006,10.0,15.0,2006,10.0,26.0,30000.0
2006,Hydrological,Flood,Kenya,KEN,Eastern Africa,2006,10.0,23.0,2006,12.0,19.0,723000.0
2006,Biological,Epidemic,Kenya,KEN,Eastern Africa,2006,1.0,1.0,2006,1.0,28.0,59.0
2006,Biological,Epidemic,Kenya,KEN,Eastern Africa,2006,5.0,,2006,5.0,,
2006,Biological,Epidemic,Kenya,KEN,Eastern Africa,2006,11.0,30.0,2007,3.0,12.0,529.0
2006,Hydrological,Flood,Morocco,MAR,Northern Africa,2006,5.0,26.0,2006,5.0,28.0,1100.0
2006,Hydrological,Flood,Morocco,MAR,Northern Africa,2006,10.0,25.0,2006,10.0,27.0,
2006,Hydrological,Flood,Morocco,MAR,Northern Africa,2006,10.0,28.0,2006,10.0,29.0,1000.0
2006,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2006,2.0,4.0,2006,2.0,4.0,6212.0
2006,Hydrological,Flood,Mali,MLI,Western Africa,2006,8.0,3.0,2006,10.0,11.0,1000.0
2006,Biological,Epidemic,Mali,MLI,Western Africa,2006,1.0,1.0,2006,4.0,,151.0
2006,Geophysical,Earthquake,Mozambique,MOZ,Eastern Africa,2006,2.0,22.0,2006,2.0,22.0,1476.0
2006,Biological,Epidemic,Mozambique,MOZ,Eastern Africa,2006,1.0,,2006,5.0,18.0,5692.0
2006,Hydrological,Flood,Mauritania,MRT,Western Africa,2006,8.0,3.0,2006,10.0,11.0,9000.0
2006,Hydrological,Flood,Mauritania,MRT,Western Africa,2006,7.0,22.0,2006,7.0,24.0,1619.0
2006,Hydrological,Flood,Malawi,MWI,Eastern Africa,2006,11.0,27.0,2006,11.0,29.0,8000.0
2006,Hydrological,Flood,Malawi,MWI,Eastern Africa,2006,3.0,7.0,2006,3.0,14.0,8000.0
2006,Biological,Epidemic,Malawi,MWI,Eastern Africa,2006,1.0,16.0,2006,5.0,18.0,852.0
2006,Hydrological,Flood,Namibia,NAM,Southern Africa,2006,1.0,,2006,1.0,,200.0
2006,Biological,Epidemic,Namibia,NAM,Southern Africa,2006,5.0,7.0,2006,8.0,8.0,47.0
2006,Hydrological,Flood,Niger (the),NER,Western Africa,2006,8.0,3.0,2006,10.0,11.0,46472.0
2006,Biological,Epidemic,Niger (the),NER,Western Africa,2006,1.0,1.0,2006,3.0,26.0,570.0
2006,Biological,Epidemic,Niger (the),NER,Western Africa,2006,1.0,1.0,2006,9.0,18.0,214.0
2006,Hydrological,Flood,Nigeria,NGA,Western Africa,2006,8.0,3.0,2006,10.0,11.0,10000.0
2006,Hydrological,Flood,Nigeria,NGA,Western Africa,2006,7.0,15.0,2006,7.0,17.0,2000.0
2006,Hydrological,Landslide,Rwanda,RWA,Eastern Africa,2006,11.0,28.0,2006,11.0,30.0,2000.0
2006,Biological,Epidemic,Rwanda,RWA,Eastern Africa,2006,1.0,,2006,1.0,10.0,300.0
2006,Hydrological,Flood,Sudan (the),SDN,Northern Africa,2006,8.0,,2006,9.0,,150000.0
2006,Hydrological,Flood,Sudan (the),SDN,Northern Africa,2006,8.0,13.0,2006,9.0,26.0,6000.0
2006,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2006,1.0,1.0,2006,2.0,3.0,554.0
2006,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2006,1.0,28.0,2006,9.0,24.0,15711.0
2006,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2006,4.0,21.0,2006,10.0,6.0,5757.0
2006,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2006,9.0,1.0,2006,11.0,18.0,231.0
2006,Biological,Epidemic,Sudan (the),SDN,Northern Africa,2006,12.0,,2007,3.0,25.0,6516.0
2006,Hydrological,Flood,Somalia,SOM,Eastern Africa,2006,5.0,1.0,2006,5.0,1.0,
2006,Hydrological,Flood,Somalia,SOM,Eastern Africa,2006,8.0,4.0,2006,8.0,9.0,2000.0
2006,Hydrological,Flood,Somalia,SOM,Eastern Africa,2006,8.0,24.0,2006,10.0,10.0,30000.0
2006,Hydrological,Flood,Somalia,SOM,Eastern Africa,2006,10.0,26.0,2006,12.0,1.0,299000.0
2006,Hydrological,Flood,Somalia,SOM,Eastern Africa,2006,10.0,23.0,2006,12.0,19.0,155500.0
2006,Biological,Epidemic,Somalia,SOM,Eastern Africa,2006,12.0,,2006,12.0,,
2006,Biological,Epidemic,Somalia,SOM,Eastern Africa,2006,12.0,19.0,2007,2.0,20.0,63.0
2006,Biological,Epidemic,Somalia,SOM,Eastern Africa,2006,5.0,,2006,5.0,,80.0
2006,Biological,Epidemic,Somalia,SOM,Eastern Africa,2006,6.0,,2006,6.0,,
2006,Biological,Epidemic,Somalia,SOM,Eastern Africa,2006,9.0,,2006,11.0,,5733.0
2006,Meteorological,Storm,Eswatini,SWZ,Southern Africa,2006,8.0,1.0,2006,8.0,3.0,6535.0
2006,Hydrological,Flood,Chad,TCD,Middle Africa,2006,9.0,5.0,2006,10.0,17.0,
2006,Biological,Epidemic,Chad,TCD,Middle Africa,2006,6.0,13.0,2006,6.0,30.0,216.0
2006,Hydrological,Flood,Togo,TGO,Western Africa,2006,6.0,20.0,2006,6.0,28.0,2000.0
2006,Hydrological,Flood,"Tanzania, United Republic of",TZA,Eastern Africa,2006,5.0,9.0,2006,5.0,17.0,19000.0
2006,Hydrological,Flood,"Tanzania, United Republic of",TZA,Eastern Africa,2006,10.0,23.0,2006,12.0,19.0,2528.0
2006,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2006,1.0,2.0,2006,4.0,30.0,300.0
2006,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2006,8.0,,2006,8.0,,106.0
2006,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2006,11.0,,2006,11.0,,820.0
2006,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2006,12.0,,2006,12.0,,184.0
2006,Biological,Insect infestation,"Tanzania, United Republic of",TZA,Eastern Africa,2006,1.0,,2006,2.0,,
2006,Hydrological,Flood,Uganda,UGA,Eastern Africa,2006,8.0,12.0,2006,8.0,21.0,1680.0
2006,Hydrological,Flood,Uganda,UGA,Eastern Africa,2006,10.0,23.0,2006,12.0,19.0,4000.0
2006,Biological,Epidemic,Uganda,UGA,Eastern Africa,2006,4.0,16.0,2006,12.0,31.0,403.0
2006,Biological,Epidemic,Uganda,UGA,Eastern Africa,2006,12.0,28.0,2007,4.0,8.0,3649.0
2006,Biological,Epidemic,Uganda,UGA,Eastern Africa,2006,1.0,9.0,2006,3.0,5.0,551.0
2006,Biological,Epidemic,Uganda,UGA,Eastern Africa,2006,12.0,,2007,3.0,,1099.0
2006,Hydrological,Flood,South Africa,ZAF,Southern Africa,2006,3.0,26.0,2006,3.0,30.0,4160.0
2006,Hydrological,Flood,South Africa,ZAF,Southern Africa,2006,8.0,2.0,2006,8.0,4.0,3000.0
2006,Hydrological,Flood,Congo (the Democratic Republic of the),COD,Middle Africa,2006,2.0,18.0,2006,2.0,20.0,3870.0
2006,Hydrological,Flood,Congo (the Democratic Republic of the),COD,Middle Africa,2006,12.0,,2006,12.0,,3600.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,1.0,,2006,1.0,,770.0
2007,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2007,3.0,15.0,2007,3.0,17.0,215198.0
2007,Meteorological,Storm,Réunion,REU,Eastern Africa,2007,2.0,25.0,2007,2.0,25.0,90.0
2007,Hydrological,Flood,Mozambique,MOZ,Eastern Africa,2007,1.0,17.0,2007,2.0,,285000.0
2007,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2007,1.0,3.0,2007,1.0,3.0,7313.0
2007,Hydrological,Flood,Madagascar,MDG,Eastern Africa,2007,2.0,8.0,2007,2.0,8.0,33000.0
2007,Meteorological,Storm,Madagascar,MDG,Eastern Africa,2007,4.0,4.0,2007,4.0,4.0,
2007,Hydrological,Flood,Mozambique,MOZ,Eastern Africa,2007,1.0,20.0,2007,1.0,23.0,3500.0
2007,Meteorological,Storm,Mozambique,MOZ,Eastern Africa,2007,2.0,22.0,2007,2.0,22.0,162770.0
2007,Meteorological,Storm,Mauritius,MUS,Eastern Africa,2007,2.0,25.0,2007,2.0,25.0,
2007,Hydrological,Flood,Malawi,MWI,Eastern Africa,2007,1.0,8.0,2007,1.0,8.0,17719.0
2007,Hydrological,Flood,Malawi,MWI,Eastern Africa,2007,1.0,20.0,2007,3.0,10.0,2000.0
2007,Hydrological,Flood,Namibia,NAM,Southern Africa,2007,1.0,10.0,2007,5.0,10.0,15000.0
2007,Biological,Epidemic,Namibia,NAM,Southern Africa,2007,2.0,,2007,2.0,,250.0
2007,Hydrological,Flood,Rwanda,RWA,Eastern Africa,2007,2.0,3.0,2007,2.0,16.0,500.0
2007,Biological,Epidemic,"Tanzania, United Republic of",TZA,Eastern Africa,2007,1.0,13.0,2007,5.0,3.0,264.0
2005,Climatological,Drought,Zambia,ZMB,Eastern Africa,2005,6.0,,2005,11.0,,1200000.0
2005,Hydrological,Flood,Zambia,ZMB,Eastern Africa,2005,11.0,,2005,11.0,,4000.0
2005,Biological,Epidemic,Zambia,ZMB,Eastern Africa,2005,8.0,13.0,2006,4.0,5.0,7615.0
2005,Biological,Epidemic,Zimbabwe,ZWE,Eastern Africa,2005,5.0,,2005,6.0,,203.0
2005,Biological,Epidemic,Zimbabwe,ZWE,Eastern Africa,2005,12.0,10.0,2006,5.0,18.0,980.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,1.0,6.0,2006,1.0,31.0,948.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,4.0,,2006,4.0,,16.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,5.0,13.0,2006,6.0,18.0,81.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,7.0,31.0,2006,10.0,8.0,584.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,10.0,,2006,11.0,,246.0
2006,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2006,7.0,,2006,10.0,,341.0
2006,Biological,Epidemic,Zambia,ZMB,Eastern Africa,2006,10.0,15.0,2006,11.0,,105.0
2007,Hydrological,Flood,Congo (the),COG,Middle Africa,2007,10.0,26.0,2007,10.0,26.0,25000.0
2007,Hydrological,Flood,Algeria,DZA,Northern Africa,2007,9.0,21.0,2007,9.0,24.0,
2007,Hydrological,Flood,Burundi,BDI,Eastern Africa,2007,10.0,15.0,2007,10.0,31.0,2701.0
2007,Biological,Epidemic,Congo (the Democratic Republic of the),COD,Middle Africa,2007,1.0,1.0,2007,2.0,24.0,47.0
2007,Hydrological,Flood,Zambia,ZMB,Eastern Africa,2007,1.0,10.0,2007,5.0,10.0,1400000.0
